Fecha,idNodo,Total
673,2013-05-11,1351671926347,4330
674,2013-05-11,1351591868114,861
675,2013-05-11,1353516696419,10935
676,2013-05-11,1351672370785,1215
677,2013-05-12,1353516696419,7138
678,2013-05-12,1351672370785,1361
679,2013-05-12,1351591695721,409
680,2013-05-12,1351671926347,3888
681,2013-05-13,1351672370785,1995
682,2013-05-13,1351671926347,7193
683,2013-05-13,1351591695721,1078
684,2013-05-13,1353516696419,18756
685,2013-05-14,1351591695721,983
686,2013-05-14,1353516696419,18113
687,2013-05-14,1351671926347,6978
688,2013-05-14,1351672370785,2167
689,2013-05-15,1351591695721,921
690,2013-05-15,1351672370785,2092
691,2013-05-15,1353516696419,19689
692,2013-05-15,1351671926347,7974
693,2013-05-16,1353516696419,19395
694,2013-05-16,1351671926347,8310
695,2013-05-16,1351591695721,1069
696,2013-05-16,1351672370785,2304
697,2013-05-17,1351672370785,2053
698,2013-05-17,1351671926347,7612
699,2013-05-17,1351591695721,888
700,2013-05-17,1353516696419,19648
701,2013-05-18,1351591695721,601
702,2013-05-18,1353516696419,10600
703,2013-05-18,1351672370785,1224
704,2013-05-18,1351671926347,4414
705,2013-05-19,1351591695721,390
706,2013-05-19,1351672370785,1288
707,2013-05-19,1353516696419,7024
708,2013-05-19,1351671926347,3785
709,2013-05-20,1353516696419,19106
710,2013-05-20,1351672370785,2086
711,2013-05-20,1351591695721,1475
712,2013-05-20,1351671926347,7407
713,2013-05-21,1351671926347,7575
714,2013-05-21,1351672370785,2098
715,2013-05-21,1351591695721,1715
716,2013-05-21,1353516696419,19203
717,2013-05-21,1351591868114,3988
718,2013-05-22,1351591695721,1495
719,2013-05-22,1351672370785,2042
720,2013-05-22,1353516696419,19153
721,2013-05-22,1351591868114,17207
722,2013-05-22,1351671926347,7549
723,2013-05-23,1351591695721,1154
724,2013-05-23,1351672370785,2123
725,2013-05-23,1351671926347,7512
726,2013-05-23,1353516696419,19404
727,2013-05-23,1351591868114,18065
728,2013-05-24,1353516696419,21365
729,2013-05-24,1351591868114,18760
730,2013-05-24,1351672370785,2286
731,2013-05-24,1351591695721,1546
732,2013-05-24,1351671926347,8216
733,2013-05-25,1351672370785,1188
734,2013-05-25,1351671926347,4386
735,2013-05-25,1351591695721,772
736,2013-05-25,1353516696419,10848
737,2013-05-25,1351591868114,9711
738,2013-05-26,1351591695721,504
739,2013-05-26,1351672370785,1280
740,2013-05-26,1353516696419,6869
741,2013-05-26,1351591868114,6803
742,2013-05-26,1351671926347,3624
743,2013-05-27,1351591695721,1588
744,2013-05-27,1351671926347,7475
745,2013-05-27,1351672370785,2116
746,2013-05-27,1353516696419,19244
747,2013-05-27,1351591868114,18229
748,2013-05-28,1353516696419,20257
749,2013-05-28,1351591868114,17816
750,2013-05-28,1351671926347,8022
751,2013-05-28,1351591695721,1208
752,2013-05-28,1351672370785,2202
753,2013-05-29,1351671926347,7555
754,2013-05-29,1351672370785,2051
755,2013-05-29,1351591695721,885
756,2013-05-29,1353516696419,18942
757,2013-05-29,1351591868114,17733
758,2013-05-30,1351591695721,452
759,2013-05-30,1351671926347,4383
760,2013-05-30,1353516696419,8908
761,2013-05-30,1351591868114,7862
762,2013-05-30,1351672370785,1673
763,2013-05-31,1351591695721,897
764,2013-05-31,1351672370785,1940
765,2013-05-31,1351671926347,6248
766,2013-05-31,1353516696419,14928
767,2013-05-31,1351591868114,13722
768,2013-06-01,1353516696419,9723
769,2013-06-01,1351591868114,8143
770,2013-06-01,1351672370785,1071
771,2013-06-01,1351591695721,488
772,2013-06-01,1351671926347,3917
773,2013-06-02,1351672370785,1395
774,2013-06-02,1351671926347,3929
775,2013-06-02,1351591695721,574
776,2013-06-02,1353516696419,7018
777,2013-06-02,1351591868114,6270
778,2013-06-03,1351591695721,1254
779,2013-06-03,1351672370785,2014
